 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     1      2535189   1:2535189   0.131148      1      2359486   1:2359486   0.295082    0.0789851 
     1      2535189   1:2535189   0.131148      1      2359500   1:2359500   0.311475    0.0691853 
     1      2535189   1:2535189   0.131148      1      2359503   1:2359503   0.344262    0.0526982 
     1      2535189   1:2535189   0.131148      1      2359574   1:2359574   0.327869    0.0604723 
     1      2535189   1:2535189   0.131148      1      2359576   1:2359576   0.327869    0.0604723 
     1      2535189   1:2535189   0.131148      1      2359578   1:2359578   0.327869    0.0604723 
     1      2535189   1:2535189   0.131148      1      2359589   1:2359589   0.327869    0.0604723 
     1      2535189   1:2535189   0.131148      1      2359641   1:2359641   0.344262    0.0526982 
     1      2535189   1:2535189   0.131148      1      2359660   1:2359660   0.327869    0.0604723 
     1      2535189   1:2535189   0.131148      1      2359826   1:2359826   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2359896   1:2359896   0.163934     0.234115 
     1      2535189   1:2535189   0.131148      1      2359908   1:2359908   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2359911   1:2359911   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2359917   1:2359917   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2359945   1:2359945   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2359948   1:2359948   0.163934     0.234115 
     1      2535189   1:2535189   0.131148      1      2359992   1:2359992  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2359996   1:2359996   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360045   1:2360045   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360051   1:2360051   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360052   1:2360052   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360078   1:2360078   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360081   1:2360081   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360117   1:2360117   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360120   1:2360120   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360168   1:2360168   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360332   1:2360332   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360501   1:2360501   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360502   1:2360502   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360565   1:2360565   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360574   1:2360574   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360577   1:2360577   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360594   1:2360594   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360596   1:2360596   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360829   1:2360829   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360840   1:2360840   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360865   1:2360865   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360870   1:2360870   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2360887   1:2360887   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361024   1:2361024   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2361112   1:2361112   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361125   1:2361125   0.163934     0.234115 
     1      2535189   1:2535189   0.131148      1      2361562   1:2361562   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361580   1:2361580   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361589   1:2361589   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361592   1:2361592   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361634   1:2361634   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361679   1:2361679   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361727   1:2361727   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361885   1:2361885   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2361949   1:2361949   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2362108   1:2362108   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2363806   1:2363806   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2364054   1:2364054   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2364141   1:2364141   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2365235   1:2365235   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2365522   1:2365522  0.0655738    0.0105925 
     1      2535189   1:2535189   0.131148      1      2365525   1:2365525   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2365849   1:2365849   0.311475    0.0250154 
     1      2535189   1:2535189   0.131148      1      2365869   1:2365869   0.295082    0.0304715 
     1      2535189   1:2535189   0.131148      1      2366575   1:2366575   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2366895   1:2366895   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2368935   1:2368935   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2369248   1:2369248   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2369327   1:2369327   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2369705   1:2369705   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2369839   1:2369839   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2369886   1:2369886   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2370581   1:2370581   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2371970   1:2371970   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2371998   1:2371998  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2372811   1:2372811   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2373128   1:2373128   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2373693   1:2373693  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2373940   1:2373940   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2374168   1:2374168   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2374176   1:2374176   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2374423   1:2374423  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2374596   1:2374596   0.327869    0.0281897 
     1      2535189   1:2535189   0.131148      1      2374675   1:2374675   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2374684   1:2374684   0.491803    0.0402617 
     1      2535189   1:2535189   0.131148      1      2374869   1:2374869   0.393443    0.0979092 
     1      2535189   1:2535189   0.131148      1      2375002   1:2375002   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2375574   1:2375574   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2375611   1:2375611   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2375801   1:2375801  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2376046   1:2376046   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2376129   1:2376129   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2376325   1:2376325  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2376526   1:2376526   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2377032   1:2377032   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2377637   1:2377637   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2377699   1:2377699   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2377791   1:2377791   0.360656    0.0457432 
     1      2535189   1:2535189   0.131148      1      2377870   1:2377870   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2377950   1:2377950   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2379149   1:2379149   0.344262  0.000631739 
     1      2535189   1:2535189   0.131148      1      2379159   1:2379159   0.344262  0.000631739 
     1      2535189   1:2535189   0.131148      1      2379160   1:2379160    0.42623    0.0243858 
     1      2535189   1:2535189   0.131148      1      2379171   1:2379171   0.344262  0.000631739 
     1      2535189   1:2535189   0.131148      1      2379822   1:2379822   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2379949   1:2379949  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2379959   1:2379959  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2379967   1:2379967   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2381289   1:2381289   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2381471   1:2381471   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2381578   1:2381578   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2381947   1:2381947   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2382261   1:2382261  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2383016   1:2383016   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2383593   1:2383593   0.114754     0.386849 
     1      2535189   1:2535189   0.131148      1      2383774   1:2383774   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2384174   1:2384174  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2384378   1:2384378  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2384392   1:2384392   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2384406   1:2384406   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2384424   1:2384424   0.311475    0.0691853 
     1      2535189   1:2535189   0.131148      1      2384912   1:2384912   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2385303   1:2385303  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2385480   1:2385480  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2385485   1:2385485  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2385635   1:2385635   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2385795   1:2385795   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2385942   1:2385942   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2386021   1:2386021  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2386041   1:2386041  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2386315   1:2386315   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2386469   1:2386469   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2386495   1:2386495   0.131148     0.323074 
     1      2535189   1:2535189   0.131148      1      2386530   1:2386530  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2386545   1:2386545   0.278689     0.058319 
     1      2535189   1:2535189   0.131148      1      2386777   1:2386777   0.213115   0.00698854 
     1      2535189   1:2535189   0.131148      1      2386780   1:2386780   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2386798   1:2386798   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2386799   1:2386799   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2386807   1:2386807   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2386814   1:2386814   0.213115    0.0408805 
     1      2535189   1:2535189   0.131148      1      2386882   1:2386882   0.442623    0.0203503 
     1      2535189   1:2535189   0.131148      1      2387240   1:2387240  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2387381   1:2387381  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2387555   1:2387555   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2387682   1:2387682  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2387793   1:2387793   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2387947   1:2387947  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2388148   1:2388148   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2388212   1:2388212   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2388355   1:2388355   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2388781   1:2388781   0.377049   2.6985e-06 
     1      2535189   1:2535189   0.131148      1      2389322   1:2389322   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2389338   1:2389338   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2389692   1:2389692   0.377049   2.6985e-06 
     1      2535189   1:2535189   0.131148      1      2389972   1:2389972   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2389983   1:2389983   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2390224   1:2390224  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2390635   1:2390635  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2390643   1:2390643  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2390648   1:2390648  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2390652   1:2390652  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2390689   1:2390689   0.377049   2.6985e-06 
     1      2535189   1:2535189   0.131148      1      2390778   1:2390778   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2391049   1:2391049   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2391182   1:2391182   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2391575   1:2391575   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2391893   1:2391893   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2391930   1:2391930   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2391961   1:2391961   0.459016   0.00429072 
     1      2535189   1:2535189   0.131148      1      2392036   1:2392036  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2392288   1:2392288   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2392578   1:2392578  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2392906   1:2392906  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2393153   1:2393153  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2393262   1:2393262  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2393492   1:2393492   0.393443    0.0339139 
     1      2535189   1:2535189   0.131148      1      2393505   1:2393505  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2393626   1:2393626   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2393645   1:2393645   0.311475    0.0691853 
     1      2535189   1:2535189   0.131148      1      2393726   1:2393726   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2393784   1:2393784   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2394023   1:2394023  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2394371   1:2394371   0.311475    0.0691853 
     1      2535189   1:2535189   0.131148      1      2394565   1:2394565   0.409836  0.000757338 
     1      2535189   1:2535189   0.131148      1      2394885   1:2394885  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2395228   1:2395228   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2395295   1:2395295  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2395465   1:2395465   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2395601   1:2395601   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2395818   1:2395818   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2395838   1:2395838   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2395908   1:2395908   0.311475    0.0691853 
     1      2535189   1:2535189   0.131148      1      2396163   1:2396163  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2396164   1:2396164  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2396383   1:2396383  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2396628   1:2396628   0.393443  0.000215133 
     1      2535189   1:2535189   0.131148      1      2396728   1:2396728   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2396881   1:2396881   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2397119   1:2397119   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2397144   1:2397144  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2397292   1:2397292   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2397377   1:2397377   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2397381   1:2397381   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2397423   1:2397423  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2397522   1:2397522   0.229508   0.00932285 
     1      2535189   1:2535189   0.131148      1      2397946   1:2397946  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2398747   1:2398747  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2399220   1:2399220   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2399232   1:2399232   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2399343   1:2399343   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2399982   1:2399982  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2400213   1:2400213  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2400310   1:2400310   0.442623   0.00279782 
     1      2535189   1:2535189   0.131148      1      2400453   1:2400453   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2400592   1:2400592   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2401435   1:2401435   0.245902    0.0118984 
     1      2535189   1:2535189   0.131148      1      2401511   1:2401511   0.393443  0.000215133 
     1      2535189   1:2535189   0.131148      1      2401665   1:2401665   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2401774   1:2401774   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2402368   1:2402368   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2402410   1:2402410   0.229508    0.0449619 
     1      2535189   1:2535189   0.131148      1      2402433   1:2402433   0.491803    0.0107146 
     1      2535189   1:2535189   0.131148      1      2402512   1:2402512  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2402523   1:2402523   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2402526   1:2402526   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2402630   1:2402630   0.147541    0.0261248 
     1      2535189   1:2535189   0.131148      1      2402725   1:2402725   0.491803    0.0107146 
     1      2535189   1:2535189   0.131148      1      2402737   1:2402737   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2402745   1:2402745   0.409836    0.0506316 
     1      2535189   1:2535189   0.131148      1      2402757   1:2402757   0.213115   0.00698854 
     1      2535189   1:2535189   0.131148      1      2402784   1:2402784   0.163934   0.00166944 
     1      2535189   1:2535189   0.131148      1      2402791   1:2402791   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2403348   1:2403348   0.147541    0.0261248 
     1      2535189   1:2535189   0.131148      1      2404286   1:2404286   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2404300   1:2404300   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2404427   1:2404427   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2404847   1:2404847  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2405043   1:2405043   0.147541    0.0261248 
     1      2535189   1:2535189   0.131148      1      2405084   1:2405084   0.147541    0.0261248 
     1      2535189   1:2535189   0.131148      1      2405091   1:2405091   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2405184   1:2405184   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2405281   1:2405281  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2405713   1:2405713  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2405725   1:2405725   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2405747   1:2405747   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2406650   1:2406650  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2406741   1:2406741   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2407313   1:2407313   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2407533   1:2407533   0.229508   0.00932285 
     1      2535189   1:2535189   0.131148      1      2407576   1:2407576   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2407775   1:2407775  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2407972   1:2407972   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2408324   1:2408324   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2408396   1:2408396   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2408399   1:2408399   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2408420   1:2408420   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2409039   1:2409039   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2409508   1:2409508   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2409750   1:2409750   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2410113   1:2410113   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2410308   1:2410308  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2410324   1:2410324  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2411072   1:2411072  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2411371   1:2411371   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2411792   1:2411792   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2411833   1:2411833  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2412619   1:2412619   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2414222   1:2414222   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2414658   1:2414658  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2414982   1:2414982   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2415014   1:2415014   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2415078   1:2415078   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2415282   1:2415282   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2415679   1:2415679   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2415692   1:2415692   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2415818   1:2415818  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2416187   1:2416187   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2416262   1:2416262   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2416648   1:2416648  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2416736   1:2416736  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2416747   1:2416747   0.131148    0.0187122 
     1      2535189   1:2535189   0.131148      1      2416790   1:2416790  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2416807   1:2416807  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2416981   1:2416981   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2417308   1:2417308  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2419837   1:2419837   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2420181   1:2420181  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2420187   1:2420187   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2420260   1:2420260  0.0819672     0.591518 
     1      2535189   1:2535189   0.131148      1      2420470   1:2420470  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2420686   1:2420686  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2421655   1:2421655   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2421753   1:2421753   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2421818   1:2421818   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2421824   1:2421824   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2421921   1:2421921  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2421954   1:2421954   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2422063   1:2422063  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2422095   1:2422095   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2422104   1:2422104   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2422273   1:2422273  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2422301   1:2422301   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2422877   1:2422877  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2423561   1:2423561  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2423677   1:2423677   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2423687   1:2423687  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2423688   1:2423688  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2424197   1:2424197   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2424314   1:2424314   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2424343   1:2424343   0.409836    0.0288915 
     1      2535189   1:2535189   0.131148      1      2424407   1:2424407   0.311475    0.0691853 
     1      2535189   1:2535189   0.131148      1      2424438   1:2424438   0.131148    0.0187122 
     1      2535189   1:2535189   0.131148      1      2424534   1:2424534   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2424547   1:2424547  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2424612   1:2424612   0.278689    0.0900546 
     1      2535189   1:2535189   0.131148      1      2425075   1:2425075  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2425186   1:2425186  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2425387   1:2425387   0.131148    0.0227839 
     1      2535189   1:2535189   0.131148      1      2425920   1:2425920   0.262295    0.0440776 
     1      2535189   1:2535189   0.131148      1      2426106   1:2426106  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2426167   1:2426167  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2426218   1:2426218   0.196721    0.0369657 
     1      2535189   1:2535189   0.131148      1      2427361   1:2427361  0.0819672    0.0134771 
     1      2535189   1:2535189   0.131148      1      2427826   1:2427826  0.0983607    0.0164666 
     1      2535189   1:2535189   0.131148      1      2428062   1:2428062   0.114754    0.0195667 
     1      2535189   1:2535189   0.131148      1      2428298   1:2428298   0.180328    0.0332075 
     1      2535189   1:2535189   0.131148      1      2428871   1:2428871   0.360656  0.000134692 
     1      2535189   1:2535189   0.131148      1      2429319   1:2429319   0.163934    0.0295967 
     1      2535189   1:2535189   0.131148      1      2429938   1:2429938  0.0655738     0.464912 
     1      2535189   1:2535189   0.131148      1      2430736   1:2430736   0.311475    0.0682839 
     1      2535189   1:2535189   0.131148      1      2430908   1:2430908   0.114754    0.0271788 
     1      2535189   1:2535189   0.131148      1      2431014   1:2431014   0.262295    0.0440776 
     1      2535189   1:2535189   0.131148      1      2431143   1:2431143   0.131148    0.0227839 
